Municipality,Year,Value
Lousã,2011,823.9
Mealhada,2011,699.8
Mira,2011,500.3
Miranda do Corvo,2011,482.9
Montemor-o-Velho,2011,1085.0
Mortágua,2011,213.5
Oliveira do Hospital,2011,844.7
Pampilhosa da Serra,2011,120.2
Penacova,2011,494.2
Penela,2011,175.1
Soure,2011,696.8
Tábua,2011,517.0
Vila Nova de Poiares,2011,297.4
Alvaiázere,2011,232.0
Ansião,2011,541.7
Batalha,2011,492.0
Castanheira de Pêra,2011,173.9
Figueiró dos Vinhos,2011,370.6
Leiria,2011,4737.2
Marinha Grande,2011,1807.5
Pedrógão Grande,2011,189.9
Pombal,2011,1636.5
Porto de Mós,2011,902.1
Aguiar da Beira,2011,174.8
Carregal do Sal,2011,380.3
Castro Daire,2011,556.0
Mangualde,2011,1035.8
Nelas,2011,610.6
Oliveira de Frades,2011,306.7
Penalva do Castelo,2011,369.8
Santa Comba Dão,2011,406.8
São Pedro do Sul,2011,672.0
Sátão,2011,583.3
Tondela,2011,861.7
Vila Nova de Paiva,2011,301.2
Viseu,2011,5014.8
Vouzela,2011,333.3
Castelo Branco,2011,2679.3
Idanha-a-Nova,2011,353.6
Oleiros,2011,85.1
Penamacor,2011,144.1
Proença-a-Nova,2011,244.5
Vila Velha de Ródão,2011,81.1
Abrantes,2011,2284.0
Alcanena,2011,496.8
Constância,2011,191.0
Entroncamento,2011,731.3
Ferreira do Zêzere,2011,222.2
Mação,2011,184.8
Ourém,2011,1405.7
Sardoal,2011,201.3
Sertã,2011,622.3
Tomar,2011,1790.4
Torres Novas,2011,1371.3
Vila de Rei,2011,80.8
Vila Nova da Barquinha,2011,236.1
Almeida,2011,165.8
Belmonte,2011,412.7
Celorico da Beira,2011,326.2
Covilhã,2011,3315.5
Figueira de Castelo Rodrigo,2011,192.7
Fornos de Algodres,2011,240.7
Fundão,2011,1537.7
Gouveia,2011,801.0
Guarda,2011,2331.6
Manteigas,2011,190.9
Mêda,2011,106.5
Pinhel,2011,356.8
Sabugal,2011,318.8
Seia,2011,1458.8
Trancoso,2011,202.5
Alcochete,2011,734.3
Almada,2011,8149.0
Amadora,2011,10180.8
Barreiro,2011,4361.4
Cascais,2011,8948.3
Lisboa,2011,23486.4
Loures,2011,9147.3
Mafra,2011,2475.8
Moita,2011,4098.6
Montijo,2011,2652.3
Odivelas,2011,5923.4
Oeiras,2011,6199.6
Palmela,2011,2705.2
Seixal,2011,7287.1
Sesimbra,2011,1983.4
Setúbal,2011,6258.0
Sintra,2011,18408.5
Vila Franca de Xira,2011,6540.7
Alcácer do Sal,2011,408.5
Grândola,2011,338.7
Odemira,2011,1248.7
Santiago do Cacém,2011,969.8
Sines,2011,613.1
Aljustrel,2011,325.5
Almodôvar,2011,429.0
Alvito,2011,73.5
Barrancos,2011,140.5
Beja,2011,1513.8
Castro Verde,2011,316.2
Cuba,2011,217.2
Ferreira do Alentejo,2011,456.7
Mértola,2011,266.6
Moura,2011,1088.1
Ourique,2011,326.8
Serpa,2011,920.7
Vidigueira,2011,290.3
Almeirim,2011,1100.8
Alpiarça,2011,353.8
Azambuja,2011,916.6
Benavente,2011,1530.8
Cartaxo,2011,1024.4
Chamusca,2011,418.7
Coruche,2011,1026.3
Golegã,2011,196.3
Rio Maior,2011,760.5
Salvaterra de Magos,2011,1497.8
Santarém,2011,2439.3
Alter do Chão,2011,152.7
Arronches,2011,110.5
Avis,2011,209.1
Campo Maior,2011,426.4
Castelo de Vide,2011,101.8
Crato,2011,178.0
Elvas,2011,1410.7
Fronteira,2011,189.7
Gavião,2011,204.2
Marvão,2011,91.8
Monforte,2011,181.2
Nisa,2011,270.7
Ponte de Sor,2011,1309.8
Portalegre,2011,1217.6
Sousel,2011,173.9
Alandroal,2011,300.0
Arraiolos,2011,258.5
Borba,2011,305.1
Estremoz,2011,573.2
Évora,2011,2607.1
Montemor-o-Novo,2011,478.3
Mora,2011,194.9
Mourão,2011,165.7
Portel,2011,347.5
Redondo,2011,324.8
Reguengos de Monsaraz,2011,554.6
Vendas Novas,2011,359.8
Viana do Alentejo,2011,215.8
Vila Viçosa,2011,343.2
Albufeira,2011,2829.3
Alcoutim,2011,57.4
Aljezur,2011,223.9
Castro Marim,2011,316.5
Faro,2011,3412.8
Lagoa,2011,1361.8
Lagos,2011,1921.4
Loulé,2011,3625.8
Monchique,2011,262.2
Olhão,2011,2594.3
Portimão,2011,3828.7
São Brás de Alportel,2011,370.1
Silves,2011,1796.5
Tavira,2011,1200.9
Vila do Bispo,2011,167.3
Vila Real de Santo António,2011,1258.6
Vila do Porto,2011,
Lagoa [R.A.A.],2011,
Nordeste,2011,
Ponta Delgada,2011,
Povoação,2011,
Ribeira Grande,2011,
Vila Franca do Campo,2011,
Angra do Heroísmo,2011,
Vila da Praia da Vitória,2011,
Santa Cruz da Graciosa,2011,
Calheta [R.A.A.],2011,
Velas,2011,
Lajes do Pico,2011,
Madalena,2011,
São Roque do Pico,2011,
Horta,2011,
Lajes das Flores,2011,
Santa Cruz das Flores,2011,
Corvo,2011,
Calheta [R.A.M.],2011,
Câmara de Lobos,2011,
Funchal,2011,
Machico,2011,
Ponta do Sol,2011,
Porto Moniz,2011,
Ribeira Brava,2011,
Santa Cruz,2011,
Santana,2011,
São Vicente,2011,
Porto Santo,2011,
Arcos de Valdevez,2012,1077.0
Caminha,2012,913.8
Melgaço,2012,198.9
Monção,2012,620.4
Paredes de Coura,2012,504.2
Ponte da Barca,2012,717.9
Ponte de Lima,2012,2335.6
Valença,2012,804.5
Viana do Castelo,2012,5421.0
Vila Nova de Cerveira,2012,427.2
Amares,2012,1440.6
Barcelos,2012,6828.8
Braga,2012,13954.6
Esposende,2012,1822.8
Terras de Bouro,2012,466.5
Vila Verde,2012,2949.2
Cabeceiras de Basto,2012,1405.3
Fafe,2012,4106.0
Guimarães,2012,13868.1
Mondim de Basto,2012,517.0
Póvoa de Lanhoso,2012,1301.2
Vieira do Minho,2012,926.6
Vila Nova de Famalicão,2012,10283.5
Vizela,2012,2007.9
Arouca,2012,860.8
Espinho,2012,3348.1
Gondomar,2012,15159.7
Maia,2012,10196.3
Matosinhos,2012,11853.1
Oliveira de Azeméis,2012,3148.9
Paredes,2012,7447.9
Porto,2012,18084.0
Póvoa de Varzim,2012,4602.8
Santa Maria da Feira,2012,9788.3
Santo Tirso,2012,7083.7
São João da Madeira,2012,1351.9
Trofa,2012,3987.9
Vale de Cambra,2012,852.3
Valongo,2012,9063.3
Vila do Conde,2012,5821.4
Vila Nova de Gaia,2012,32193.6
Boticas,2012,304.9
Chaves,2012,2799.1
Montalegre,2012,374.8
Ribeira de Pena,2012,436.3
Valpaços,2012,1020.3
Vila Pouca de Aguiar,2012,756.4
Amarante,2012,4833.4
Baião,2012,1996.7
Castelo de Paiva,2012,1567.2
Celorico de Basto,2012,1583.6
Cinfães,2012,1942.7
Felgueiras,2012,3121.8
Lousada,2012,3358.2
Marco de Canaveses,2012,4656.3
Paços de Ferreira,2012,4705.2
Penafiel,2012,5297.5
Resende,2012,957.7
Alijó,2012,726.9
Armamar,2012,414.4
Carrazeda de Ansiães,2012,305.4
Freixo de Espada à Cinta,2012,264.9
Lamego,2012,2711.4
Mesão Frio,2012,480.9
Moimenta da Beira,2012,679.3
Murça,2012,322.1
Penedono,2012,139.1
Peso da Régua,2012,1247.0
Sabrosa,2012,393.5
Santa Marta de Penaguião,2012,487.1
São João da Pesqueira,2012,383.6
Sernancelhe,2012,277.1
Tabuaço,2012,519.8
Tarouca,2012,600.3
Torre de Moncorvo,2012,451.1
Vila Nova de Foz Côa,2012,321.1
Vila Real,2012,3274.3
Alfândega da Fé,2012,330.1
Bragança,2012,2088.0
Macedo de Cavaleiros,2012,965.5
Miranda do Douro,2012,325.7
Mirandela,2012,1744.6
Mogadouro,2012,485.8
Vila Flor,2012,396.6
Vimioso,2012,177.2
Vinhais,2012,399.5
Alcobaça,2012,2987.0
Alenquer,2012,2449.3
Arruda dos Vinhos,2012,569.4
Bombarral,2012,721.3
Cadaval,2012,667.8
Caldas da Rainha,2012,3124.9
Lourinhã,2012,1331.8
Nazaré,2012,921.3
Óbidos,2012,580.4
Peniche,2012,1634.3
Sobral de Monte Agraço,2012,457.2
Torres Vedras,2012,4138.2
Águeda,2012,2581.0
Albergaria-a-Velha,2012,1256.4
Anadia,2012,1297.8
Aveiro,2012,4342.1
Estarreja,2012,1448.0
Ílhavo,2012,2300.5
Murtosa,2012,482.7
Oliveira do Bairro,2012,1110.3
Ovar,2012,4101.2
Sever do Vouga,2012,569.8
Vagos,2012,946.8
Arganil,2012,584.6
Cantanhede,2012,1628.8
Coimbra,2012,8171.4
Condeixa-a-Nova,2012,761.3
Figueira da Foz,2012,4088.8
Góis,2012,164.9
Lousã,2012,1010.3
Mealhada,2012,971.3
Mira,2012,597.9
Miranda do Corvo,2012,572.3
Montemor-o-Velho,2012,1492.9
Mortágua,2012,301.7
Oliveira do Hospital,2012,1014.1
Pampilhosa da Serra,2012,127.1
Penacova,2012,630.7
Penela,2012,211.5
Soure,2012,848.8
Tábua,2012,685.0
Vila Nova de Poiares,2012,376.9
Alvaiázere,2012,284.6
Ansião,2012,626.1
Batalha,2012,680.8
Castanheira de Pêra,2012,211.9
Figueiró dos Vinhos,2012,405.8
Leiria,2012,6178.5
Marinha Grande,2012,2137.1
Pedrógão Grande,2012,193.8
Pombal,2012,2037.8
Porto de Mós,2012,1214.5
Aguiar da Beira,2012,183.9
Carregal do Sal,2012,477.3
Castro Daire,2012,717.1
Mangualde,2012,1264.8
Nelas,2012,801.8
Oliveira de Frades,2012,449.5
Penalva do Castelo,2012,412.5
Santa Comba Dão,2012,528.2
São Pedro do Sul,2012,810.3
Sátão,2012,646.4
Tondela,2012,1057.4
Vila Nova de Paiva,2012,297.8
Viseu,2012,5799.8
Vouzela,2012,450.3
Castelo Branco,2012,3508.1
Idanha-a-Nova,2012,436.0
Oleiros,2012,132.6
Penamacor,2012,178.3
Proença-a-Nova,2012,303.5
Vila Velha de Ródão,2012,114.6
Abrantes,2012,2685.8
Alcanena,2012,568.8
Constância,2012,227.7
Entroncamento,2012,930.8
Ferreira do Zêzere,2012,287.3
Mação,2012,295.9
Ourém,2012,1775.3
Sardoal,2012,230.0
Sertã,2012,783.3
Tomar,2012,2052.1
Torres Novas,2012,1672.3
Vila de Rei,2012,116.7
Vila Nova da Barquinha,2012,290.6
Almeida,2012,211.0
Belmonte,2012,454.3
Celorico da Beira,2012,440.7
Covilhã,2012,3696.7
Figueira de Castelo Rodrigo,2012,254.2
Fornos de Algodres,2012,278.0
Fundão,2012,1740.2
Gouveia,2012,881.4
Guarda,2012,2771.0
Manteigas,2012,219.7
Mêda,2012,134.0
Pinhel,2012,413.9
Sabugal,2012,402.4
Seia,2012,1541.5
Trancoso,2012,282.9
Alcochete,2012,905.2
Almada,2012,9882.6
Amadora,2012,11924.8
Barreiro,2012,4963.5
Cascais,2012,10621.6
Lisboa,2012,28382.8
Loures,2012,11196.0
Mafra,2012,3174.0
Moita,2012,4626.9
Montijo,2012,3421.8
Odivelas,2012,7505.1
Oeiras,2012,7659.5
Palmela,2012,3272.9
Seixal,2012,9312.4
Sesimbra,2012,2586.0
Setúbal,2012,7251.9
Sintra,2012,21835.0
Vila Franca de Xira,2012,7898.0
Alcácer do Sal,2012,600.2
Grândola,2012,579.2
Odemira,2012,1527.3
Santiago do Cacém,2012,1588.1
Sines,2012,1204.5
Aljustrel,2012,367.6
Almodôvar,2012,484.6
Alvito,2012,115.4
Barrancos,2012,175.3
Beja,2012,2078.2
Castro Verde,2012,398.7
Cuba,2012,276.2
Ferreira do Alentejo,2012,594.2
Mértola,2012,338.0
Moura,2012,1346.8
Ourique,2012,385.4
Serpa,2012,1058.4
Vidigueira,2012,350.2
Almeirim,2012,1509.0
Alpiarça,2012,471.3
Azambuja,2012,1075.9
Benavente,2012,1978.1
Cartaxo,2012,1358.8
Chamusca,2012,533.3
Coruche,2012,1192.9
Golegã,2012,238.1
Rio Maior,2012,1022.7
Salvaterra de Magos,2012,1709.2
Santarém,2012,3207.8
Alter do Chão,2012,173.8
Arronches,2012,144.3
Avis,2012,223.6
Campo Maior,2012,515.8
Castelo de Vide,2012,126.3
Crato,2012,196.2
Elvas,2012,1668.6
Fronteira,2012,195.8
Gavião,2012,209.8
Marvão,2012,124.3
Monforte,2012,193.2
Nisa,2012,335.4
Ponte de Sor,2012,1406.4
Portalegre,2012,1357.0
Sousel,2012,236.0
Alandroal,2012,358.4
Arraiolos,2012,384.6
Borba,2012,436.3
Estremoz,2012,796.3
Évora,2012,3431.8
Montemor-o-Novo,2012,684.2
Mora,2012,230.2
Mourão,2012,209.3
Portel,2012,434.4
Redondo,2012,456.3
Reguengos de Monsaraz,2012,683.1
Vendas Novas,2012,526.8
Viana do Alentejo,2012,308.7
Vila Viçosa,2012,460.0
Albufeira,2012,3334.8
Alcoutim,2012,65.1
Aljezur,2012,301.3
Castro Marim,2012,403.8
Faro,2012,4200.9
Lagoa,2012,1591.9
Lagos,2012,2458.3
Loulé,2012,4436.3
Monchique,2012,315.5
Olhão,2012,3138.9
Portimão,2012,4710.8
São Brás de Alportel,2012,462.4
Silves,2012,2155.4
Tavira,2012,1604.3
Vila do Bispo,2012,229.2
Vila Real de Santo António,2012,1539.7
Vila do Porto,2012,
Lagoa [R.A.A.],2012,
Nordeste,2012,
Ponta Delgada,2012,
Povoação,2012,
Ribeira Grande,2012,
Vila Franca do Campo,2012,
Angra do Heroísmo,2012,
Vila da Praia da Vitória,2012,
Santa Cruz da Graciosa,2012,
Calheta [R.A.A.],2012,
Velas,2012,
Lajes do Pico,2012,
Madalena,2012,
São Roque do Pico,2012,
Horta,2012,
Lajes das Flores,2012,
Santa Cruz das Flores,2012,
Corvo,2012,
Calheta [R.A.M.],2012,
Câmara de Lobos,2012,
Funchal,2012,
Machico,2012,
Ponta do Sol,2012,
Porto Moniz,2012,
Ribeira Brava,2012,
Santa Cruz,2012,
Santana,2012,
São Vicente,2012,
Porto Santo,2012,
Arcos de Valdevez,2013,1179.8
Caminha,2013,963.0
Melgaço,2013,250.6
Monção,2013,727.2
Paredes de Coura,2013,613.9
Ponte da Barca,2013,798.5
Ponte de Lima,2013,2443.8
Valença,2013,878.8
Viana do Castelo,2013,5607.8
Vila Nova de Cerveira,2013,431.6
Amares,2013,1532.1
Barcelos,2013,6514.9
Braga,2013,14454.8
Esposende,2013,1820.4
Terras de Bouro,2013,499.8
Vila Verde,2013,2964.0
Cabeceiras de Basto,2013,1488.3
Fafe,2013,4039.2
Guimarães,2013,13287.5
Mondim de Basto,2013,548.8
Póvoa de Lanhoso,2013,1467.9
Vieira do Minho,2013,973.7
Vila Nova de Famalicão,2013,10391.7
Vizela,2013,1808.0
Arouca,2013,1034.5
Espinho,2013,3408.1
Gondomar,2013,16703.3
Maia,2013,11617.4
Matosinhos,2013,13237.2
Oliveira de Azeméis,2013,3246.1
Paredes,2013,8583.3
Porto,2013,21335.0
Póvoa de Varzim,2013,4429.3
Santa Maria da Feira,2013,9783.7
Santo Tirso,2013,7025.3
São João da Madeira,2013,1430.5
Trofa,2013,4042.3
Vale de Cambra,2013,864.8
Valongo,2013,9294.1
Vila do Conde,2013,5740.8
Vila Nova de Gaia,2013,33342.4
Boticas,2013,331.4
Chaves,2013,2656.5
Montalegre,2013,439.6
Ribeira de Pena,2013,489.1
Valpaços,2013,980.7
Vila Pouca de Aguiar,2013,784.9
Amarante,2013,4921.3
Baião,2013,2111.3
Castelo de Paiva,2013,1413.2
Celorico de Basto,2013,1781.9
Cinfães,2013,2144.2
Felgueiras,2013,2923.6
Lousada,2013,3757.9
Marco de Canaveses,2013,5222.1
Paços de Ferreira,2013,5482.9
Penafiel,2013,6045.0
Resende,2013,1085.7
Alijó,2013,777.8
Armamar,2013,446.0
Carrazeda de Ansiães,2013,323.0
Freixo de Espada à Cinta,2013,268.9
Lamego,2013,3181.2
Mesão Frio,2013,446.3
Moimenta da Beira,2013,779.3
Murça,2013,395.5
Penedono,2013,145.4
Peso da Régua,2013,1428.1
Sabrosa,2013,426.2
Santa Marta de Penaguião,2013,508.2
São João da Pesqueira,2013,396.4
Sernancelhe,2013,326.8
Tabuaço,2013,570.1
Tarouca,2013,648.0
Torre de Moncorvo,2013,500.8
Vila Nova de Foz Côa,2013,340.8
Vila Real,2013,3719.7
Alfândega da Fé,2013,319.4
Bragança,2013,2258.7
Macedo de Cavaleiros,2013,994.9
Miranda do Douro,2013,325.2
Mirandela,2013,1881.8
Mogadouro,2013,503.2
Vila Flor,2013,422.3
Vimioso,2013,188.6
Vinhais,2013,455.8
Alcobaça,2013,2966.0
Alenquer,2013,2528.4
Arruda dos Vinhos,2013,610.9
Bombarral,2013,730.0
Cadaval,2013,768.8
Caldas da Rainha,2013,3101.1
Lourinhã,2013,1435.8
Nazaré,2013,875.7
Óbidos,2013,624.2
Peniche,2013,1682.3
Sobral de Monte Agraço,2013,531.4
Torres Vedras,2013,4587.8
Águeda,2013,2719.2
Albergaria-a-Velha,2013,1321.9
Anadia,2013,1406.4
Aveiro,2013,4722.8
Estarreja,2013,1533.5
Ílhavo,2013,2428.4
Murtosa,2013,492.3
Oliveira do Bairro,2013,1234.1
Ovar,2013,4230.4
Sever do Vouga,2013,608.5
Vagos,2013,1026.5
Arganil,2013,676.1
Cantanhede,2013,1816.0
Coimbra,2013,8692.3
Condeixa-a-Nova,2013,822.3
Figueira da Foz,2013,4374.1
Góis,2013,187.2
Lousã,2013,1128.0
Mealhada,2013,1011.3
Mira,2013,723.9
Miranda do Corvo,2013,669.9
Montemor-o-Velho,2013,1716.3
Mortágua,2013,321.1
Oliveira do Hospital,2013,1127.5
Pampilhosa da Serra,2013,128.3
Penacova,2013,630.8
Penela,2013,276.1
Soure,2013,911.4
Tábua,2013,723.7
Vila Nova de Poiares,2013,439.9
Alvaiázere,2013,315.8
Ansião,2013,686.8
Batalha,2013,668.9
Castanheira de Pêra,2013,205.6
Figueiró dos Vinhos,2013,444.2
Leiria,2013,6642.8
Marinha Grande,2013,2131.0
Pedrógão Grande,2013,199.3
Pombal,2013,2367.7
Porto de Mós,2013,1263.1
Aguiar da Beira,2013,222.4
Carregal do Sal,2013,581.5
Castro Daire,2013,915.4
Mangualde,2013,1303.6
Nelas,2013,893.4
Oliveira de Frades,2013,494.1
Penalva do Castelo,2013,435.6
Santa Comba Dão,2013,601.6
São Pedro do Sul,2013,881.8
Sátão,2013,690.5
Tondela,2013,1149.2
Vila Nova de Paiva,2013,333.6
Viseu,2013,6187.1
Vouzela,2013,515.5
Castelo Branco,2013,3830.0
Idanha-a-Nova,2013,466.1
Oleiros,2013,224.9
Penamacor,2013,203.7
Proença-a-Nova,2013,361.2
Vila Velha de Ródão,2013,127.5
Abrantes,2013,2649.0
Alcanena,2013,513.7
Constância,2013,232.0
Entroncamento,2013,959.4
Ferreira do Zêzere,2013,305.0
Mação,2013,283.8
Ourém,2013,1901.5
Sardoal,2013,253.4
Sertã,2013,897.3
Tomar,2013,2038.5
Torres Novas,2013,1658.8
Vila de Rei,2013,109.2
Vila Nova da Barquinha,2013,307.7
Almeida,2013,261.8
Belmonte,2013,498.7
Celorico da Beira,2013,484.8
Covilhã,2013,3589.8
Figueira de Castelo Rodrigo,2013,265.6
Fornos de Algodres,2013,278.5
Fundão,2013,1892.0
Gouveia,2013,864.9
Guarda,2013,2770.9
Manteigas,2013,216.1
Mêda,2013,155.1
Pinhel,2013,390.8
Sabugal,2013,444.6
Seia,2013,1482.8
Trancoso,2013,355.2
Alcochete,2013,1026.4
Almada,2013,10317.3
Amadora,2013,12225.3
Barreiro,2013,5344.1
Cascais,2013,11941.7
Lisboa,2013,31934.3
Loures,2013,11562.8
Mafra,2013,3686.4
Moita,2013,4939.8
Montijo,2013,3672.8
Odivelas,2013,7981.9
Oeiras,2013,8459.5
Palmela,2013,3396.0
Seixal,2013,10116.1
Sesimbra,2013,2818.0
Setúbal,2013,8027.9
Sintra,2013,22388.3
Vila Franca de Xira,2013,7575.0
Alcácer do Sal,2013,582.8
Grândola,2013,644.3
Odemira,2013,1488.8
Santiago do Cacém,2013,1658.8
Sines,2013,1274.9
Aljustrel,2013,438.6
Almodôvar,2013,473.4
Alvito,2013,135.7
Barrancos,2013,171.2
Beja,2013,2301.6
Castro Verde,2013,398.9
Cuba,2013,274.8
Ferreira do Alentejo,2013,596.5
Mértola,2013,374.5
Moura,2013,1528.6
Ourique,2013,321.0
Serpa,2013,1182.2
Vidigueira,2013,391.8
Almeirim,2013,1470.6
Alpiarça,2013,456.1
Azambuja,2013,1175.0
Benavente,2013,2102.1
Cartaxo,2013,1355.9
Chamusca,2013,516.3
Coruche,2013,1162.8
Golegã,2013,249.2
Rio Maior,2013,1069.2
Salvaterra de Magos,2013,1680.5
Santarém,2013,3364.1
Alter do Chão,2013,214.8
Arronches,2013,140.3
Avis,2013,271.9
Campo Maior,2013,605.5
Castelo de Vide,2013,160.3
Crato,2013,197.2
Elvas,2013,1840.1
Fronteira,2013,222.0
Gavião,2013,217.4
Marvão,2013,153.8
Monforte,2013,230.5
Nisa,2013,377.6
Ponte de Sor,2013,1271.7
Portalegre,2013,1484.8
Sousel,2013,263.8
Alandroal,2013,338.6
Arraiolos,2013,392.3
Borba,2013,474.3
Estremoz,2013,868.7
Évora,2013,3838.9
Montemor-o-Novo,2013,795.8
Mora,2013,254.2
Mourão,2013,231.2
Portel,2013,463.8
Redondo,2013,483.8
Reguengos de Monsaraz,2013,826.6
Vendas Novas,2013,514.2
Viana do Alentejo,2013,305.9
Vila Viçosa,2013,442.0
Albufeira,2013,3353.4
Alcoutim,2013,83.5
Aljezur,2013,301.0
Castro Marim,2013,445.7
Faro,2013,4169.7
Lagoa,2013,1651.3
Lagos,2013,2197.1
Loulé,2013,4629.8
Monchique,2013,367.5
Olhão,2013,3117.5
Portimão,2013,4915.4
São Brás de Alportel,2013,523.5
Silves,2013,2077.3
Tavira,2013,1556.7
Vila do Bispo,2013,246.3
Vila Real de Santo António,2013,1645.5
Vila do Porto,2013,
Lagoa [R.A.A.],2013,
Nordeste,2013,
Ponta Delgada,2013,
Povoação,2013,
Ribeira Grande,2013,
Vila Franca do Campo,2013,
Angra do Heroísmo,2013,
Vila da Praia da Vitória,2013,
Santa Cruz da Graciosa,2013,
Calheta [R.A.A.],2013,
Velas,2013,
Lajes do Pico,2013,
Madalena,2013,
São Roque do Pico,2013,
Horta,2013,
Lajes das Flores,2013,
Santa Cruz das Flores,2013,
Corvo,2013,
Calheta [R.A.M.],2013,
Câmara de Lobos,2013,
Funchal,2013,
Machico,2013,
Ponta do Sol,2013,
Porto Moniz,2013,
Ribeira Brava,2013,
Santa Cruz,2013,
Santana,2013,
São Vicente,2013,
Porto Santo,2013,
Arcos de Valdevez,2014,963.3
Caminha,2014,906.0
Melgaço,2014,195.7
Monção,2014,662.9
Paredes de Coura,2014,479.5
Ponte da Barca,2014,671.0
Ponte de Lima,2014,2094.7
Valença,2014,775.9
Viana do Castelo,2014,5108.9
Vila Nova de Cerveira,2014,373.2
Amares,2014,1393.3
Barcelos,2014,5642.0
Braga,2014,13443.9
Esposende,2014,1578.8
Terras de Bouro,2014,497.4
Vila Verde,2014,2754.2
Cabeceiras de Basto,2014,1407.5
Fafe,2014,3461.2
Guimarães,2014,11277.7
Mondim de Basto,2014,560.3
Póvoa de Lanhoso,2014,1422.3
Vieira do Minho,2014,1074.9
Vila Nova de Famalicão,2014,8804.0
Vizela,2014,1476.8
Arouca,2014,827.4
Espinho,2014,3107.8
Gondomar,2014,15647.8
Maia,2014,11091.4
Matosinhos,2014,13093.6
Oliveira de Azeméis,2014,2686.9
Paredes,2014,7803.0
Porto,2014,21192.8
Póvoa de Varzim,2014,3965.2
Santa Maria da Feira,2014,8725.6
Santo Tirso,2014,5893.3
São João da Madeira,2014,1324.8
Trofa,2014,3339.3
Vale de Cambra,2014,784.3
Valongo,2014,8680.8
Vila do Conde,2014,4892.8
Vila Nova de Gaia,2014,30354.3
Boticas,2014,315.8
Chaves,2014,2555.3
Montalegre,2014,423.3
Ribeira de Pena,2014,505.2
Valpaços,2014,925.0
Vila Pouca de Aguiar,2014,765.2
Amarante,2014,4469.1
Baião,2014,1989.6
Castelo de Paiva,2014,1309.8
Celorico de Basto,2014,1580.8
Cinfães,2014,2315.5
Felgueiras,2014,2446.5
Lousada,2014,3467.2
Marco de Canaveses,2014,5030.6
Paços de Ferreira,2014,5113.2
Penafiel,2014,5611.6
Resende,2014,1018.4
Alijó,2014,686.4
Armamar,2014,407.7
Carrazeda de Ansiães,2014,328.9
Freixo de Espada à Cinta,2014,276.8
Lamego,2014,2930.0
Mesão Frio,2014,415.2
Moimenta da Beira,2014,701.9
Murça,2014,382.8
Penedono,2014,144.2
Peso da Régua,2014,1454.3
Sabrosa,2014,402.3
Santa Marta de Penaguião,2014,541.7
São João da Pesqueira,2014,377.1
Sernancelhe,2014,296.8
Tabuaço,2014,552.8
Tarouca,2014,655.4
Torre de Moncorvo,2014,498.6
Vila Nova de Foz Côa,2014,323.2
Vila Real,2014,3531.1
Alfândega da Fé,2014,337.7
Bragança,2014,1754.3
Macedo de Cavaleiros,2014,910.1
Miranda do Douro,2014,248.4
Mirandela,2014,1725.5
Mogadouro,2014,529.9
Vila Flor,2014,411.8
Vimioso,2014,182.8
Vinhais,2014,478.7
Alcobaça,2014,2347.8
Alenquer,2014,1941.7
Arruda dos Vinhos,2014,515.5
Bombarral,2014,563.5
Cadaval,2014,596.1
Caldas da Rainha,2014,2436.8
Lourinhã,2014,1226.6
Nazaré,2014,712.5
Óbidos,2014,489.3
Peniche,2014,1432.9
Sobral de Monte Agraço,2014,423.7
Torres Vedras,2014,3940.1
Águeda,2014,2227.4
Albergaria-a-Velha,2014,1173.8
Anadia,2014,1160.4
Aveiro,2014,4191.8
Estarreja,2014,1448.3
Ílhavo,2014,2088.5
Murtosa,2014,442.3
Oliveira do Bairro,2014,1017.3
Ovar,2014,3919.6
Sever do Vouga,2014,522.2
Vagos,2014,862.3
Arganil,2014,610.6
Cantanhede,2014,1616.8
Coimbra,2014,7797.9
Condeixa-a-Nova,2014,726.4
Figueira da Foz,2014,3973.4
Góis,2014,184.5
Lousã,2014,948.3
Mealhada,2014,831.9
Mira,2014,653.3
Miranda do Corvo,2014,588.0
Montemor-o-Velho,2014,1509.1
Mortágua,2014,335.6
Oliveira do Hospital,2014,1094.8
Pampilhosa da Serra,2014,113.0
Penacova,2014,592.2
Penela,2014,251.4
Soure,2014,820.9
Tábua,2014,614.4
Vila Nova de Poiares,2014,401.2
Alvaiázere,2014,329.8
Ansião,2014,667.8
Batalha,2014,573.3
Castanheira de Pêra,2014,220.2
Figueiró dos Vinhos,2014,411.4
Leiria,2014,5696.1
Marinha Grande,2014,1966.8
Pedrógão Grande,2014,212.3
Pombal,2014,2056.2
Porto de Mós,2014,1057.7
Aguiar da Beira,2014,230.3
Carregal do Sal,2014,564.8
Castro Daire,2014,935.8
Mangualde,2014,1153.3
Nelas,2014,855.8
Oliveira de Frades,2014,434.3
Penalva do Castelo,2014,444.1
Santa Comba Dão,2014,561.3
São Pedro do Sul,2014,831.5
Sátão,2014,681.1
Tondela,2014,992.7
Vila Nova de Paiva,2014,320.3
Viseu,2014,5791.2
Vouzela,2014,512.1
Castelo Branco,2014,3263.5
Idanha-a-Nova,2014,437.3
Oleiros,2014,222.6
Penamacor,2014,237.9
Proença-a-Nova,2014,319.9
Vila Velha de Ródão,2014,114.8
Abrantes,2014,2340.3
Alcanena,2014,434.7
Constância,2014,232.3
Entroncamento,2014,859.3
Ferreira do Zêzere,2014,250.4
Mação,2014,268.8
Ourém,2014,1675.4
Sardoal,2014,217.5
Sertã,2014,811.7
